Timestamp,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y
0.5855855941772461,343.2500648498535,294.2685556411743,448.42411041259766,314.2541170120239
0.6071693897247314,345.75926780700684,294.45635318756104,450.998477935791,311.8151807785034
0.6282718181610107,351.22568130493164,294.8300313949585,461.4665985107422,315.2967596054077
0.648829460144043,344.3967819213867,294.29017066955566,457.2954559326172,312.3126268386841
0.7014906406402588,344.91943359375,293.3216428756714,458.1826400756836,317.20330238342285
0.7361853122711182,344.25785064697266,295.0218200683594,454.86217498779297,314.5134687423706
0.7713468074798584,344.0976333618164,294.5913505554199,458.7436103820801,315.7894277572632
0.8008582592010498,344.5172882080078,293.45794200897217,459.19189453125,316.119704246521
0.866889476776123,344.8510456085205,294.00700092315674,460.5295753479004,319.51586723327637
0.8850784301757812,345.2156448364258,294.1165065765381,461.23931884765625,317.84162521362305
0.9288914203643799,343.4840202331543,291.8020820617676,458.9893913269043,314.3675994873047
0.9457578659057617,343.6305046081543,291.6474723815918,456.0222816467285,312.06982612609863
0.992882251739502,341.33496284484863,289.1855049133301,454.2635154724121,310.4962491989136
1.0101239681243896,340.714111328125,287.94742584228516,451.26033782958984,310.69172859191895
1.0623805522918701,339.7201347351074,283.8661050796509,449.70895767211914,303.8864278793335
1.0805737972259521,340.4351043701172,284.63823795318604,452.0998001098633,304.61437225341797
1.1356782913208008,339.1724395751953,278.25682640075684,443.91040802001953,299.3742370605469
1.1518580913543701,338.1858253479004,277.91892528533936,442.6214599609375,298.34502696990967
1.2008318901062012,335.28446197509766,270.54020404815674,439.40595626831055,287.9912281036377
1.2163300514221191,335.7639217376709,270.70435523986816,440.0382614135742,286.8333148956299
1.2789466381072998,337.09936141967773,264.1018295288086,437.6184844970703,280.02103328704834
1.2951900959014893,337.0767116546631,264.10324573516846,436.9818878173828,278.86878490448
1.329172134399414,335.2808666229248,257.9088878631592,438.8749122619629,269.6066093444824
1.3456177711486816,334.8799228668213,258.1505870819092,437.0876884460449,270.11266708374023
1.3924429416656494,335.2416801452637,253.29487323760986,435.313777923584,265.1634120941162
1.4085719585418701,336.81241035461426,253.4151792526245,434.445743560791,265.48835277557373
1.472515344619751,335.6780815124512,250.94428539276123,434.5083808898926,261.61691665649414
1.487715721130371,336.2063407897949,250.41438102722168,434.0985679626465,261.5197277069092
1.5551226139068604,335.4723072052002,249.65945720672607,433.33648681640625,260.07325172424316
1.5773050785064697,335.46146392822266,249.46250438690186,433.34747314453125,260.21671772003174
1.6068971157073975,334.545316696167,250.28321743011475,433.48527908325195,260.0260877609253
1.6263172626495361,334.74246978759766,249.90806579589844,434.18704986572266,260.6999731063843
1.6700894832611084,336.17767333984375,249.6780824661255,434.58688735961914,261.20866298675537
1.690664529800415,336.7420768737793,249.57252502441406,434.15313720703125,261.2407922744751
1.7313916683197021,336.00247383117676,250.02342224121094,434.57422256469727,262.3235321044922
1.7525906562805176,336.2790584564209,250.00980377197266,434.3914222717285,262.0017671585083
1.7918753623962402,338.69977951049805,251.5828800201416,437.29406356811523,262.4737071990967
1.807997465133667,337.9150199890137,251.4392852783203,436.0429000854492,262.6339101791382
1.8841145038604736,339.0753364562988,252.0534896850586,438.3073616027832,263.37286949157715
1.9003040790557861,338.98158073425293,252.0761489868164,437.94137954711914,263.42243671417236
1.9352304935455322,340.0728511810303,253.18844318389893,440.4727554321289,263.99329662323
1.950392246246338,340.12195587158203,252.7538537979126,440.60977935791016,264.0021228790283
2.002920389175415,341.3839626312256,253.4584379196167,441.6518211364746,264.92352962493896
2.018394708633423,342.3214054107666,253.32940578460693,440.32155990600586,265.32673358917236
2.0641794204711914,342.07756996154785,253.7771987915039,441.9082450866699,265.54993629455566
2.080610513687134,342.1462154388428,252.93871879577637,440.4663276672363,265.4831600189209
2.133056163787842,342.33471870422363,254.5261287689209,441.28747940063477,265.8063268661499
2.151167154312134,342.35297203063965,254.5680570602417,441.534481048584,265.7143020629883
2.1924595832824707,342.6081371307373,254.28884983062744,441.98678970336914,267.23512172698975
2.210045337677002,342.74903297424316,254.27227020263672,441.6410446166992,267.2329044342041
2.2734293937683105,343.15152168273926,254.7687864303589,443.2120895385742,266.9034433364868
2.290621757507324,343.173303604126,253.75771522521973,442.45832443237305,266.5806198120117
2.3348371982574463,339.92780685424805,255.7300329208374,441.20405197143555,268.0076837539673
2.350168228149414,340.3421115875244,255.69332599639893,441.9336700439453,268.6611843109131
2.401686668395996,339.97400283813477,255.95260620117188,439.469051361084,268.9058589935303
2.416217565536499,339.6299171447754,255.9132957458496,439.7470283508301,268.348388671875
2.4818146228790283,341.1230659484863,257.36520767211914,441.1567687988281,269.3165159225464
2.497990846633911,341.22124671936035,257.3123073577881,440.4844665527344,269.2832851409912
2.529447555541992,341.90900802612305,256.69007778167725,443.55018615722656,269.89272594451904
2.545959711074829,342.3489761352539,256.752347946167,442.1889877319336,269.54110622406006
2.6083877086639404,342.12907791137695,255.93134880065918,441.9036865234375,268.48952293395996
2.6245572566986084,342.28912353515625,255.994291305542,441.5960502624512,269.374623298645
2.6724207401275635,341.41366958618164,255.48730373382568,441.9186592102051,268.25117111206055
2.6885952949523926,341.587553024292,255.28040885925293,441.76265716552734,268.3745241165161
2.7347166538238525,342.764196395874,255.169358253479,442.43513107299805,268.3724641799927
2.7499923706054688,342.6894760131836,255.02408981323242,441.93992614746094,268.8953161239624
2.800952911376953,344.6909236907959,255.21745204925537,444.4705581665039,269.18665409088135
2.816408157348633,343.50123405456543,255.87727546691895,443.4735107421875,269.16247844696045
2.863722562789917,344.3523406982422,255.28600215911865,442.7366638183594,268.7943506240845
2.881227493286133,345.1336669921875,255.34156322479248,443.26045989990234,268.8276243209839
2.93066143989563,342.5987911224365,252.79254913330078,440.8958625793457,267.4546194076538
2.9510159492492676,342.5666332244873,252.82145977020264,441.40491485595703,267.47756481170654
3.0130014419555664,341.81434631347656,252.04726696014404,441.60640716552734,265.57820320129395
3.030989170074463,341.9488048553467,251.40406608581543,441.7244529724121,265.86801052093506
3.0728893280029297,342.46551513671875,251.70342922210693,443.7628364562988,266.06157302856445
3.0891263484954834,342.38637924194336,251.45972728729248,442.1904754638672,266.0990381240845
3.1396172046661377,340.7016944885254,251.84566497802734,441.91295623779297,266.2105894088745
3.1570489406585693,340.95958709716797,251.0104465484619,441.05098724365234,265.62407970428467
3.1998484134674072,341.3926124572754,251.97482585906982,440.3938865661621,265.17804622650146
3.2140824794769287,341.1402988433838,251.76996231079102,439.7383499145508,265.01402378082275
3.264234781265259,340.91846466064453,251.7421531677246,439.93202209472656,265.66702365875244
3.2816903591156006,341.1372375488281,251.53497219085693,440.6707000732422,265.6598138809204
3.3465166091918945,339.5182704925537,253.55576992034912,439.8134994506836,265.5603075027466
3.3641397953033447,338.6580276489258,253.2109022140503,439.38438415527344,266.25436305999756
3.380549430847168,338.84422302246094,253.21290493011475,439.53609466552734,265.84044456481934
3.4078426361083984,341.0384178161621,252.71076679229736,441.6753959655762,266.1097526550293
3.477214813232422,340.0201892852783,253.08480262756348,441.30083084106445,266.9413089752197
3.49240779876709,339.2873287200928,252.94475555419922,440.8010673522949,266.5099096298218
3.535573959350586,341.1331367492676,252.44256019592285,442.3702621459961,265.20525455474854
3.550931453704834,341.5196132659912,252.67411708831787,442.3584175109863,264.90636348724365
3.618727684020996,342.132511138916,253.5335111618042,442.17430114746094,265.8003759384155
3.634432077407837,340.7097911834717,253.272385597229,441.3988494873047,265.1728820800781
3.6649138927459717,342.38019943237305,253.4346628189087,442.62786865234375,266.5919494628906
3.6815237998962402,342.20152854919434,253.51690292358398,443.4822082519531,266.1007261276245
3.7442734241485596,345.0807571411133,252.54332542419434,444.6989059448242,266.77531242370605
3.761565685272217,345.27435302734375,252.70400047302246,444.70232009887695,267.35947608947754
3.779799461364746,345.03414154052734,252.5666856765747,444.5758247375488,267.3270320892334
3.8078956604003906,342.8219699859619,252.98772811889648,443.3532905578613,265.18558502197266
3.8758392333984375,344.0987968444824,253.56584072113037,444.1574287414551,265.1682758331299
3.8926589488983154,343.612756729126,252.95024871826172,444.09297943115234,265.3621530532837
3.9381814002990723,344.12318229675293,252.6584529876709,445.4424285888672,265.75774669647217
3.95542049407959,344.33921813964844,252.69304275512695,445.36075592041016,266.0942029953003
4.001887321472168,344.77161407470703,253.49920749664307,444.37089920043945,266.4654207229614
4.013880252838135,344.06036376953125,253.0531883239746,443.8411521911621,265.8447504043579
4.065213441848755,344.7434425354004,254.0090847015381,446.2851905822754,266.92166805267334
4.082683086395264,344.5394706726074,253.95074844360352,445.412540435791,267.1325969696045
4.145491361618042,345.27971267700195,253.71989250183105,444.3949508666992,266.3710355758667
4.161705017089844,344.43206787109375,253.7957239151001,443.6749839782715,266.17242336273193
4.179877519607544,345.9163284301758,254.8086977005005,445.7917594909668,266.08351707458496
4.210012435913086,345.6852149963379,253.6003589630127,445.5943298339844,266.54953479766846
4.272918939590454,344.229211807251,253.2811975479126,444.9610137939453,266.0170841217041
4.291733503341675,344.3208312988281,253.8810682296753,445.1493263244629,266.81922912597656
4.3354291915893555,344.97650146484375,254.51735973358154,444.10593032836914,266.6392993927002
4.350616216659546,344.37798500061035,254.53611373901367,444.2526054382324,266.8776512145996
4.402166128158569,343.3512306213379,254.98568058013916,444.48925018310547,267.7815628051758
4.420047998428345,343.14358711242676,254.84972476959229,443.67130279541016,267.84331798553467
4.495347738265991,343.2526969909668,254.0572214126587,442.87450790405273,266.2104892730713
4.51403021812439,343.05553436279297,254.1342258453369,443.0133628845215,265.78853130340576
4.533012628555298,343.20759773254395,254.08448696136475,443.6104965209961,266.137490272522
4.54846978187561,343.2627010345459,254.7741937637329,444.48957443237305,266.709680557251
4.564178943634033,343.1577682495117,254.840669631958,443.37785720825195,266.7086362838745
4.608146905899048,343.04582595825195,254.40480709075928,443.2114601135254,266.83462142944336
4.673436164855957,343.54488372802734,255.06022453308105,443.1142044067383,269.0384101867676
4.690752744674683,343.47164154052734,254.5570421218872,443.2754325866699,268.34489822387695
4.73861026763916,342.49828338623047,254.80562210083008,443.6066436767578,268.95026206970215
4.755972623825073,342.6119327545166,254.804048538208,443.3902168273926,268.9987564086914
4.80191969871521,343.13127517700195,256.1686849594116,440.5986022949219,270.4397964477539
4.81693696975708,342.5198459625244,255.96665382385254,440.5920219421387,270.7000494003296
4.884450197219849,340.03825187683105,255.42128562927246,440.8767318725586,269.9402046203613
4.905616044998169,340.2694511413574,255.7975673675537,440.9124565124512,269.9064874649048
4.925829648971558,340.19853591918945,255.5817461013794,441.65517807006836,269.7173595428467
4.948541641235352,338.8685703277588,256.4447593688965,440.5184745788574,269.556941986084
4.971729516983032,338.92796516418457,256.31893157958984,440.44118881225586,269.610800743103
5.010175704956055,338.8932514190674,256.3243103027344,440.81003189086914,270.0862741470337
5.077630996704102,339.5892333984375,256.6263484954834,439.4342613220215,270.31169414520264
5.095590829849243,339.8563480377197,256.0463333129883,439.75154876708984,270.38912773132324
5.142854690551758,340.7335948944092,257.16389179229736,440.10486602783203,270.9788131713867
5.162941932678223,340.32995223999023,257.1459674835205,441.5336036682129,270.9340524673462
5.22357964515686,341.75893783569336,257.95555114746094,440.9001159667969,270.70587158203125
5.245192766189575,341.6001319885254,257.31130599975586,440.5144691467285,270.7426357269287
5.270208358764648,342.64594078063965,257.25305557250977,440.045108795166,271.2013578414917
5.2916343212127686,340.4052543640137,257.45654582977295,439.5560073852539,271.9289445877075
5.3108296394348145,340.20334243774414,258.0933380126953,440.05807876586914,271.8712377548218
5.348430871963501,340.5091667175293,257.79075622558594,440.6436538696289,271.0883331298828
5.366095542907715,340.99462509155273,257.8814935684204,439.4684028625488,271.34007453918457
5.409846544265747,341.8733215332031,257.280478477478,440.3550338745117,271.220326423645
5.472880601882935,340.2833652496338,258.2026147842407,441.0659980773926,270.0959587097168
5.489884614944458,340.78330993652344,257.0864009857178,440.58753967285156,271.2555742263794
5.540219783782959,339.0068817138672,258.3647632598877,439.3826484680176,270.8636426925659
5.556342601776123,339.2918109893799,258.18573474884033,438.9629936218262,270.9749937057495
5.620510816574097,338.67411613464355,257.07093715667725,439.44469451904297,269.2376661300659
5.638122320175171,338.3679962158203,257.31632709503174,438.726749420166,269.74608421325684
5.654639005661011,338.5435390472412,256.94912910461426,438.7558937072754,269.5635652542114
5.682388544082642,338.6404609680176,257.02428817749023,438.6555480957031,269.3392610549927
5.69773006439209,339.54182624816895,256.4723825454712,439.93114471435547,269.7085762023926
5.746331214904785,337.6817798614502,257.5510311126709,438.90356063842773,270.146541595459
5.766993999481201,337.4209213256836,257.4778747558594,438.22200775146484,270.15069007873535
5.811175107955933,339.9540328979492,256.51684284210205,437.5493049621582,270.91622829437256
5.874117136001587,339.55116271972656,256.69414043426514,438.6336898803711,269.6280097961426
5.893107891082764,339.4397258758545,256.61717891693115,439.23295974731445,270.08145332336426
5.950854063034058,338.4864807128906,256.34679794311523,440.1445007324219,269.62303161621094
5.966062784194946,337.8250026702881,257.0225715637207,439.6828079223633,269.3451404571533
5.984324932098389,338.2278060913086,256.3635778427124,439.68122482299805,269.30899143218994
6.017532110214233,340.20283699035645,255.37749767303467,439.12540435791016,268.14009189605713
6.032710313796997,341.06457710266113,255.2502965927124,439.01641845703125,267.98356533050537
6.080920696258545,338.6380386352539,251.66539192199707,438.48270416259766,264.11839485168457
6.097745180130005,338.94450187683105,251.63861274719238,439.4650459289551,263.4065866470337
6.144042730331421,339.48046684265137,244.58407402038574,436.466064453125,257.6140880584717
6.159494161605835,339.9346160888672,244.06962633132935,436.5623092651367,257.19650745391846
6.210533618927002,337.6517105102539,234.54984426498413,433.7100410461426,245.5327033996582
6.272989511489868,336.06597900390625,225.90079307556152,431.51668548583984,234.1628909111023
6.289107322692871,336.9731330871582,225.2185320854187,429.27892684936523,234.48809623718262
6.351393461227417,334.9692153930664,220.5263113975525,430.4221725463867,228.00365924835205
6.366613388061523,335.320987701416,220.21820068359375,429.40690994262695,227.4810290336609
6.381869554519653,335.603551864624,220.07773160934448,429.9137878417969,227.7590560913086
6.416352987289429,334.08639907836914,216.69231176376343,428.652286529541,225.62812328338623
6.43303656578064,334.93642807006836,216.87741994857788,429.307804107666,225.34934520721436
6.481433629989624,335.34250259399414,214.89227771759033,428.2969093322754,222.4290633201599
6.500055313110352,334.81855392456055,215.17129182815552,427.81341552734375,222.34634399414062
6.545499086380005,333.5034656524658,212.99371004104614,427.98566818237305,222.0564365386963
6.561162948608398,333.16118240356445,213.1713080406189,427.6730537414551,221.75459146499634
6.608014106750488,333.7893295288086,213.07681560516357,428.22200775146484,221.67346000671387
6.674678564071655,333.75285148620605,213.89790773391724,428.20993423461914,221.38634204864502
6.691457509994507,333.82094383239746,213.79246473312378,428.1134033203125,221.37068510055542
6.75273060798645,333.3254814147949,214.35628652572632,427.33285903930664,222.49224185943604
6.769965410232544,333.7858581542969,213.90952348709106,427.2427749633789,222.4065113067627
6.7874486446380615,333.49084854125977,214.125394821167,427.52954483032227,222.51269817352295
6.817894458770752,333.5757350921631,214.5611071586609,427.65222549438477,224.26472425460815
6.835249900817871,335.1671028137207,214.88503217697144,428.0124855041504,224.0225887298584
6.880418300628662,332.79455184936523,217.16222763061523,428.01639556884766,225.49009323120117
6.897610902786255,332.7715301513672,217.22362518310547,428.09654235839844,225.85580348968506
6.949645757675171,333.145751953125,220.16326189041138,428.96265029907227,228.39399576187134
6.967482089996338,332.8797245025635,220.27534246444702,428.2959747314453,228.01963806152344
7.00774884223938,333.00554275512695,221.6939878463745,429.3711853027344,231.69254064559937
7.089989185333252,335.5582809448242,226.73197746276855,429.8489570617676,234.61355924606323
7.105745553970337,335.35438537597656,226.34319305419922,430.2691650390625,234.4616174697876
7.12196159362793,335.61495780944824,226.62201404571533,430.5523109436035,234.13850784301758
7.151397466659546,337.9050064086914,228.23689699172974,431.49646759033203,237.82737493515015
7.166567802429199,337.97651290893555,228.1628680229187,431.65958404541016,237.80179023742676
7.216561794281006,338.9283084869385,230.30811309814453,434.23866271972656,239.39198970794678
7.23210334777832,339.16770935058594,230.06471157073975,433.7356376647949,239.86066102981567
7.281488656997681,339.46094512939453,230.9404993057251,435.8953666687012,240.7313060760498
7.297634840011597,339.83388900756836,231.57521724700928,435.8401870727539,241.18896961212158
7.345956802368164,340.37415504455566,232.75355100631714,437.7275085449219,242.5682830810547
7.361175537109375,340.5888366699219,232.2635006904602,437.7250862121582,242.60896682739258
7.407975673675537,340.6952953338623,232.98362731933594,437.297306060791,243.76845359802246
7.493991851806641,342.4170207977295,234.75160360336304,439.1061019897461,244.58733558654785
7.510428190231323,341.4074897766113,234.67272520065308,438.03028106689453,244.2282199859619
7.5270209312438965,341.23146057128906,234.67906951904297,438.4702682495117,244.47439670562744
7.551762342453003,341.29125595092773,235.37544965744019,438.29118728637695,245.82212448120117
7.565204381942749,342.0404624938965,235.31875848770142,437.64842987060547,245.3003454208374
7.616296768188477,340.6574058532715,236.41719818115234,436.9716262817383,245.781512260437
7.634440898895264,339.54153060913086,236.2726092338562,437.28397369384766,245.70077419281006
7.681311130523682,340.08177757263184,237.01704025268555,436.81461334228516,246.20078086853027
7.698506116867065,340.4612922668457,236.73316955566406,436.7778968811035,246.0412073135376
7.744519233703613,340.0942611694336,237.7275824546814,436.0369110107422,246.9405698776245
7.760411024093628,339.11059379577637,237.39356517791748,436.0042953491211,247.29772567749023
7.8285040855407715,340.3464412689209,237.56875276565552,437.1710014343262,248.36693286895752
7.845505714416504,339.6076011657715,237.96117782592773,436.60911560058594,247.91597843170166
7.889144659042358,341.96887969970703,237.4834156036377,437.8875732421875,247.83422470092773
7.905319929122925,342.7417755126953,237.32479333877563,436.8865966796875,247.79286861419678
7.952907085418701,341.60356521606445,237.49065399169922,438.4206962585449,247.92044162750244
7.9672157764434814,341.56249046325684,237.477765083313,438.82944107055664,248.28020095825195
8.018877983093262,341.13012313842773,237.66222953796387,436.462345123291,247.66478061676025
8.034290790557861,340.92031478881836,237.599515914917,436.50733947753906,247.5005865097046
8.081460952758789,341.01648330688477,237.1027135848999,436.58246994018555,247.79587268829346
8.098670721054077,340.90176582336426,237.25467681884766,436.9572639465332,247.78050899505615
8.144421339035034,339.39653396606445,235.87640762329102,435.41812896728516,246.7514991760254
8.159814834594727,338.9336967468262,236.15237474441528,437.0785140991211,246.40680313110352
8.226316928863525,337.66170501708984,233.65389347076416,434.4392204284668,243.11709880828857
8.242526292800903,337.53503799438477,233.6021089553833,434.3271827697754,242.6283073425293
8.289960861206055,334.42444801330566,227.90767908096313,431.2217712402344,237.97099113464355
8.306613206863403,334.8463439941406,227.41684913635254,429.8285484313965,236.81865692138672
8.3550546169281,336.8871784210205,217.4135398864746,428.65882873535156,228.51646900177002
8.373286008834839,336.3885307312012,217.7696943283081,426.5372657775879,228.28687191009521
8.416956424713135,335.7033920288086,207.57088422775269,423.7703514099121,217.20688819885254
8.433193445205688,337.0186138153076,207.10363626480103,422.8761291503906,216.71695232391357
8.481879472732544,333.031063079834,195.09344816207886,418.251953125,204.98969078063965
8.501670598983765,334.54809188842773,194.91107940673828,418.6827278137207,205.87831020355225
8.545572996139526,333.7502098083496,187.12150812149048,414.75292205810547,195.21040678024292
8.565085887908936,334.1991424560547,187.588312625885,415.264949798584,195.11106491088867
8.640682220458984,334.53272819519043,179.79583740234375,412.8672790527344,188.7494659423828
8.658491611480713,334.37445640563965,179.68417882919312,413.10449600219727,188.7949562072754
8.688983678817749,333.94458770751953,173.18623781204224,409.24901962280273,184.03560161590576
8.7056565284729,335.1415729522705,172.34012603759766,409.36357498168945,183.87421131134033
8.753018379211426,331.9036293029785,171.25318050384521,404.7674369812012,181.05539560317993
8.768602132797241,331.816463470459,171.54932498931885,404.76762771606445,181.48401260375977
8.817939043045044,331.0620975494385,171.78475141525269,399.76526260375977,181.2011218070984
8.833122491836548,331.20326042175293,171.5125823020935,400.25474548339844,182.02130556106567
8.880593061447144,333.1948757171631,172.4518632888794,400.12868881225586,185.6290626525879
8.896477699279785,333.2167625427246,172.38852739334106,400.00905990600586,185.46929597854614
8.96265697479248,333.64190101623535,178.58905792236328,398.80504608154297,187.6040267944336
8.978959798812866,333.87696266174316,178.63276720046997,399.2521667480469,187.416672706604
9.024344682693481,334.2981719970703,181.7087173461914,399.14350509643555,190.74995756149292
9.040957927703857,334.19145584106445,181.723530292511,399.18712615966797,190.75584411621094
9.088961601257324,336.9189453125,185.34586429595947,400.6793975830078,194.271240234375
9.1042799949646,337.8156852722168,185.24215936660767,400.8647155761719,195.13015508651733
9.151477098464966,339.2724800109863,187.46065378189087,402.46971130371094,196.94231271743774
9.166661262512207,339.2942810058594,186.78035259246826,402.7121925354004,196.74466609954834
9.217972993850708,341.104793548584,191.67922496795654,403.21300506591797,198.17600011825562
9.233184576034546,341.5074348449707,191.7126202583313,403.1269836425781,197.48340368270874
9.280462980270386,343.86634826660156,192.87101984024048,404.2149353027344,202.8481936454773
9.297651052474976,343.22948455810547,193.58251333236694,404.2979049682617,202.71816730499268
9.376715898513794,345.67644119262695,197.96501398086548,407.724552154541,205.70008277893066
9.393921136856079,347.076416015625,197.05286979675293,408.9129066467285,205.5165410041809
9.424418926239014,348.97239685058594,200.9519076347351,408.92194747924805,207.20224142074585
9.440844058990479,349.29250717163086,200.28377294540405,409.41104888916016,206.3654923439026
9.45700478553772,351.3414764404297,199.30458068847656,411.9826316833496,208.96091222763062
9.49120569229126,352.71968841552734,200.56816577911377,413.2845115661621,207.96772241592407
9.51986813545227,355.65637588500977,204.4986605644226,413.7799072265625,211.72606229782104
9.55090618133545,354.6246337890625,202.77957916259766,413.7815856933594,211.62606239318848
9.586884021759033,355.7364082336426,205.41975259780884,416.3840866088867,213.4221911430359
9.616916418075562,355.6245803833008,204.1675901412964,416.5759086608887,211.525776386261
9.647618293762207,354.42575454711914,206.27658605575562,415.65237045288086,212.17070817947388
9.681462287902832,358.76232147216797,207.42361307144165,419.7459602355957,213.3461308479309
9.729673385620117,355.19792556762695,207.62540102005005,416.7972183227539,212.98290252685547
9.75999140739441,356.9770622253418,206.76567792892456,416.6029167175293,214.37735795974731
9.795860052108765,359.15122985839844,205.9535551071167,417.2743225097656,214.48689222335815
9.8243989944458,355.11070251464844,207.9714846611023,414.9488067626953,217.47986555099487
9.85697317123413,349.90047454833984,203.7651014328003,412.01904296875,212.55901336669922
9.889724254608154,347.3925971984863,206.90199851989746,409.9973487854004,216.28658294677734
9.922048330307007,347.3581886291504,206.71667575836182,409.5878028869629,215.51944255828857
9.951432704925537,343.91178131103516,205.7451367378235,407.66021728515625,214.44296836853027
9.983515977859497,342.9101371765137,205.944721698761,406.0164451599121,212.39305973052979
10.017752647399902,342.87723541259766,207.58675575256348,406.35339736938477,216.42409086227417
10.049521207809448,337.8532409667969,208.20826292037964,404.2530059814453,214.11234855651855
10.079107522964478,341.4555358886719,207.86654233932495,405.07713317871094,215.1368522644043
10.130697250366211,336.6340637207031,209.58038806915283,401.463565826416,215.32541513442993
10.162641286849976,335.72025299072266,208.71261835098267,400.92845916748047,213.94037246704102
10.192758560180664,336.25659942626953,206.592435836792,401.7431640625,215.58125495910645
10.224961280822754,336.36940002441406,209.23653602600098,401.5069007873535,217.18976497650146
10.255892038345337,337.71718978881836,210.1211929321289,401.66961669921875,218.7288236618042
10.288999795913696,336.1294364929199,209.87287759780884,402.0359802246094,218.03646326065063
10.321346521377563,338.7388038635254,208.5321593284607,403.1099510192871,216.3634443283081
10.355076789855957,338.8810157775879,210.91105699539185,401.691951751709,219.3193531036377
10.38381576538086,340.07585525512695,210.32419681549072,402.7542495727539,217.36815690994263
